Id,SalePrice
2737,125197.1467020057
2738,140806.09432032477
2739,154231.3948968231
2740,132804.2047524964
2741,146190.06183770715
2742,145604.82856188758
2743,139153.5191644851
2744,155777.74708352637
2745,142180.4747405749
2746,138226.60807947768
2747,152251.40560316286
2748,124535.14507183657
2749,133492.01190911268
2750,138932.05748753747
2751,135311.14073990262
2752,213018.691868414
2753,153970.06607667063
2754,212929.08922327159
2755,123484.35727924826
2756,103396.03749049851
2757,71204.66980788053
2758,94738.48975744394
2759,157381.69771260125
2760,125271.61213891605
2761,145649.8010603843
2762,143853.1825841564
2763,184642.34455516847
2764,163202.0316480498
2765,270263.83954381826
2766,129424.6049705343
2767,81534.132450598
2768,140390.21767972995
2769,141395.16670005795
2770,157622.3951041943
2771,122093.62562908506
2772,120848.53152393295
2773,157889.41449709167
2774,135030.97820975687
2775,119833.36708764214
2776,136144.02295690993
2777,148482.95395383477
2778,127836.50057852808
2779,123520.95558911457
2780,97004.08728869155
2781,98912.35123405384
2782,89560.25257562276
2783,104313.63276463968
2784,125344.88857904077
2785,121785.36189745848
2786,79757.33793361916
2787,120824.8825721313
2788,75576.14540155535
2789,204621.74442159515
2790,86764.4107470042
2791,115209.75260843053
2792,59100.70241756735
2793,168731.16299366657
2794,100182.30539238454
2795,111124.48280008516
2796,98189.13866519982
2797,204771.44086235642
2798,117080.37390006304
2799,114185.79171745054
2800,61543.76771165581
2801,114917.0594467804
2802,136934.5764397354
2803,158368.40347489418
2804,136198.3285621319
2805,100506.4711606502
2806,78147.84619575918
2807,173762.42779792007
2808,150925.1896491346
2809,137548.38612241662
2810,132857.59032731497
2811,159358.51381806613
2812,147257.23829802833
2813,148876.57538953362
2814,156745.96242735418
2815,106083.36618295591
2816,220010.66405261343
2817,150512.3981441514
2818,128691.56437352777
2819,167736.97662758685
2820,139984.74834572285
2821,107200.96820506471
2822,194570.94659443543
2823,233876.90094790506
2824,181718.93631631313
2825,156760.8171674707
2826,134458.76991126628
2827,144905.98116825576
2828,213740.02552633287
2829,182637.4255412657
2830,227300.18329826772
2831,180711.05423112275
2832,239883.2652303415
2833,296924.32436754444
2834,210177.79798170362
2835,207190.97432514888
2836,189580.035287519
2837,163399.18153535
2838,144020.43224748134
2839,179844.3121859727
2840,198839.75450540855
2841,202721.60099115662
2842,224500.0038309367
2843,154087.55287817534
2844,147522.6248264518
2845,123463.81721100146
2846,209212.4504736832
2847,199439.91850052157
2848,221830.02445395695
2849,201368.14752157914
2850,285052.58515264315
2851,233610.56198530155
2852,228343.42538613474
2853,230831.6588467366
2854,142994.5140627758
2855,208337.5697076372
2856,199538.67887936355
2857,189580.035287519
2858,216567.37287968385
2859,133711.8206580858
2860,131583.4898808122
2861,131897.7603380808
2862,192281.81957953304
2863,133812.76150974364
2864,237197.42101412464
2865,140279.73327134355
2866,152232.0119398808
2867,100485.05485834688
2868,97622.44069331816
2869,108723.29133650335
2870,129411.09177415937
2871,90159.87572824435
2872,53986.19247510213
2873,107278.77252624059
2874,138171.30501149214
2875,114048.250067585
2876,163604.97363840256
2877,132996.0369692207
2878,175344.95158823792
2879,142640.52149883745
2880,94539.77657853717
2881,153823.48430973137
2882,166200.24751001692
2883,186911.44735972467
2884,197717.5895522612
2885,190144.05727415433
2886,217206.59729329395
2887,107223.28892936975
2888,122397.61382557474
2889,50660.73130305009
2890,87052.78880311082
2891,137076.50892867736
2892,50646.34425943583
2893,88397.74196074878
2894,53906.334707301125
2895,309902.963176419
2896,284611.1388716425
2897,205429.10393374122
2898,148843.47959742116
2899,230584.90629004038
2900,154589.6785167091
2901,230145.48548347104
2902,190005.71688254632
2903,339335.0006860558
2904,359958.5752090913
2905,102091.90822313949
2906,206865.2739681332
2907,102995.12294404382
2908,135612.79638344588
2909,145781.45047970075
2910,87707.59987996444
2911,84552.4211500221
2912,139251.04815049123
2913,90276.26010391433
2914,77449.07809629856
2915,82705.6406253519
2916,87499.7353656569
2917,158281.71229559512
2918,121209.33908352976
2919,229846.7714573717
